LogName,Date,Time,ComputerName,SourceName,TaskCategory,EventType,Keywords,OpCode,EventCode,Type,RecordNumber,Message,isMalicious
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252242,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252243,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252244,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252245,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252246,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252247,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252248,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252249,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252250,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252251,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252252,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252253,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252254,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252255,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4660,0,252256,An object was deleted.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252257,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252258,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252259,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252260,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252261,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252262,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252263,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252264,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252265,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252266,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252267,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252268,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252269,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252270,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252271,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252272,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252273,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252274,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252275,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252276,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252277,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252278,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252279,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252280,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252281,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252282,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252283,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252284,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252285,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252286,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252287,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252288,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252289,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252290,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252291,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252292,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252293,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252294,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252295,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252296,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252297,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252298,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252299,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252300,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252301,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252302,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252303,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252304,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252305,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252306,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252307,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252308,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252309,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252310,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252311,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252312,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252313,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252314,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252315,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252316,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252317,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252318,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252319,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252320,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252321,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252322,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252323,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252324,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252325,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4660,0,252326,An object was deleted.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252327,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252328,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252329,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252330,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252331,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252332,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252333,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252334,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252335,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252336,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252337,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252338,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252339,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252340,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252341,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252342,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252343,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252344,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252345,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252346,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252347,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252348,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252349,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4660,0,252350,An object was deleted.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252351,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252352,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252353,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252354,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252355,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252356,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252357,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252358,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252359,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252360,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252361,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252362,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252363,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252364,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252365,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252366,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252367,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252368,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252369,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252370,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252371,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252372,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252373,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4660,0,252374,An object was deleted.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252375,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252376,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252377,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252378,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252379,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252380,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252381,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252382,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252383,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252384,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252385,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252386,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252387,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252388,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252389,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252390,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252391,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252392,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252393,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252394,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252395,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252396,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252397,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4660,0,252398,An object was deleted.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252399,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252400,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252401,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252402,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252403,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252404,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252405,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252406,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252407,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252408,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252409,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252410,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4656,0,252411,A handle to an object was requested.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252412,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252413,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4663,0,252414,An attempt was made to access an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252415,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252416,The handle to an object was closed.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,Handle Manipulation,0,Audit Success,Info,4690,0,252417,An attempt was made to duplicate a handle to an object.,Yes
Security,2023-08-26,18:08:43,CLIENT-PC,Microsoft Windows security auditing.,File System,0,Audit Success,Info,4658,0,252418,The handle to an object was closed.,Yes
